class,text
Q,"Comment: insufficient data provided on baseline characteristics of participants. Baseline symptom severity VAS data were given for each individual participant. The mean VAS scores differed between treatment arms (Group A = 6.7, Group B = 6.1 and Group C = 5.7 ). It is unclear whether there were any significant differences regarding the symptom severity at the baseline"
Q,Comment: insufficient details reported to make a judgment
Q,Comment: insufficient information to make a judgement
Q,Comment: insufficient reporting to determine whether any other source of bias was present
N,"Comment: interim analysis, that does not present data on all patients randomised"
Q,Comment: many children not approached because the emergency department was busy in the winter; this could potentially have biased participant selection.
N,Comment: Multiple statistical analyses used without pre-specified primary or secondary outcomes; analyses corrected for multiple comparisons yielded non-significant results
Q,"Comment: no baseline data presented, impossible to judge if baseline imbalances existed."
Q,"Comment: no baseline data presented, impossible to judge if baseline imbalances existed."
N,"Comment: no baseline data presented; given lack of detail regarding randomisation process substantial inequalities at baseline cannot be ruled out Wide use of medication by participants, and over half reporting depression"
P,Comment: no evidence of other bias
P,Comment: no evidence of other bias
P,Comment: no evidence of other bias
P,Comment: no evidence of other bias
P,Comment: no evidence of other bias
P,Comment: no evidence of other bias
P,Comment: no evidence of other bias
P,Comment: no evidence of other bias
P,Comment: no evidence of other bias
P,Comment: No evidence of selective reporting
P,Comment: No other bias detected
P,Comment: No other bias detected
P,Comment: No other bias detected
P,Comment: no other bias identified.
P,Comment: no other bias identified.
P,Comment: No other biases were detected
P,Comment: no other obvious risk of bias
P,Comment: no other obvious risks of bias
P,Comment: No other obvious sources of bias
P,Comment: No other sources of bias detected
P,Comment: no other sources of bias identified
P,Comment: no other sources of bias identified.
P,Comment: no other sources of bias identified.
P,Comment: no other sources of bias identified.
P,Comment: no other sources of bias identified.
P,Comment: no other sources of bias identified.
P,Comment: no other sources of bias identified.
P,Comment: no other sources of bias identified.
P,Comment: no other sources of bias identified.
P,Comment: no other sources of bias identified.
P,Comment: no other sources of bias identified.
P,Comment: no other sources of bias identified.
P,Comment: no other sources of bias identified.
P,Comment: no other sources of bias identified.
P,Comment: no other sources of bias identified.
P,Comment: no other sources of bias identified.
P,Comment: no other sources of bias identified.
P,Comment: no other sources of bias identified.
P,Comment: no other sources of bias identified.
P,Comment: no other sources of bias identified.
P,Comment: no other sources of bias identified.
P,Comment: no other sources of bias identified.
P,Comment: no other sources of bias identified.
