class,text
P,Adequate
P,Adequate
P,Adequate
P,"Adequate (allocation using preprinted slips on sealed envelopes that had been 
prepared before the start of the study with a computer-generated sequence)"
P,Adequate allocation concealment
P,"Adequate attempts were made to maintain allocation concealment (using numbered containers, centralised telephone, etc)."
P,Adequate by sealed numbered envelopes.
P,Adequate concealment: sealed opaque envelopes
P,Adequate opaque envelopes
P,Adequate opaque envelopes
P,"Adequate, sealed envelopes"
P,Adequate; central telephone randomisation system
P,Adequate; computer system utilising locked files
P,Adequate; numbered opaque sealed envelopes
P,Adequate; numbered opaque sealed envelopes
P,Adequate; numbered sealed envelopes
P,"Adequate; numbered, masked and sealed envelopes"
P,Adequate; patients were given sealed envelopes containing treatment group handled by nurse
P,Adequate; sealed opaque envelopes
P,Adequate; via opaque sealed envelopes
P,"Adequate: ""opaque sealed, consecutively numbered envelopes"""
P,"Adequate: participants and clinical sta were kept unaware of the assigned 
vaccine group through the use of sealed randomisation envelopes that contained vaccines codes."
P,"Adequate: participants and clinical sta were kept unaware of the assigned 
vaccine group through the use of sealed randomisation envelopes that contained vaccines codes."
P,"Adequate: participants and clinical sta were kept unaware of the assigned 
vaccine group through the use of sealed randomisation envelopes that contained vaccines codes."
P,Adequate: sealed envelope
P,Adequate: sealed envelopes
P,Adequate: sealed envelopes
P,Adequate: sealed envelopes
P,Adequate: sealed envelopes
P,Adequate: sealed envelopes
P,Adequate: sealed envelopes
P,Adequate: sealed numbered envelopes
P,Adequate: sealed unlabelled envelopes
P,Adequate: serially numbered and sealed opaque envelopes
P,Adequate: there was randomisation by computer-generated list and both IV preparations were prepared by 1 of 2 research nurses who were not involved in this study
P,"Administration of concealed drug containers with sealed, opaque, serially numbered envelopes."
P,"After baseline assessment, participants drew an envelope from a container with concealment of allocation."
