class,text
P,“We used a fixed block size of 4 to ensure that equal numbers of participants were randomised into the 2 groups.”
P,“Written informed consent was obtained and patients were then randomly assigned to the treatment groups using computer generated random codes.”
P,”Randomisation was conducted using a remote secure randomisation service (p. 3)
P,"(Information in square brackets below was provided by the first author White P’s email to Eric Manheimer on Jun 20, 2012) “After informed consent and 1-week baseline pain recording, a 2-stage randomisation occurred via an independent third party using a computer-generated list. Patients were first randomised to treatment type and consultation type, and then to specific practitioners.” (page 456, section 2.1, Randomisation)"
Q,"(Translation of publication text is in quotes below, and information in brackets below was provided by the first author Sheng XP, in emails on Jun 17 & 18, 2012) “By using a random number table, the patients were assigned toelectroacupuncture group and medication group according to the date of admission, and 30 patients were assigned to each group.” 
Reason for identical numbers assigned to the two groups: [We assigned 
odd and even numbers to interventions A and B, respectively. After initial 
assignment of participants, if the number assigned to A was greater than 
the number assigned to B, we used the following procedure to ensure that 
an equal number of participants was assigned to each group. We used the 
subsequent number in the random number table (e.g. 55), divided that 
number by 30 to obtain a natural number and a remainder (e.g. 55/30 = 1 
with a remainder of 25), and used the remainder to reassign a participant 
from the larger group to the smaller group (e.g. assigned the 25th 
participant in group A to group B).] 
The first author described a procedure involving nonrandom manipulation of 
assignments to balance sample sizes, which may have introduced selection 
bias."
Q,10/block
Q,100 were randomly selected and randomly assigned to 2 groups
N,"113 participants added, but did not receive the baseline Senior Health Questionnaire, and not stated if randomly assigned; groups were equivalent at 
baseline in important characteristics related to the outcome except age (P = 
0.008)."
P,"200 women were randomised 1:1 (by means of a computer-generated randomisation list, with same number of women in each group"
P,4:1 computer-generated randomised schedule using Interactive Voice Response System.
P,64 pregnant women admitted to labour unit were randomly allocated to 2 groups as cold therapy (n = 32) and control (n = 32). The head of research generated the random allocation sequence by numbered cards. The groups were matched based on the rupture of membranes and body mass index.
P,"72 homes allocated to arm with a random-number generator, then called in randomly selected order until 6 homes successfully recruited per group"
P,A computer-generated random sequence determined assignment to treatment groups and the study randomly assigned each stratum (depressed and non-depressed) within sites to achieve a relative balance across treatments
P,A computer-generated randomisation method was used to allocate participants to each intervention group
